title,link,press
"코로나 우울증과 직장 스트레스, 정신과 상담 필요",http://www.hemophilia.co.kr/news/articleView.html?idxno=18032,헤모필리아라이프
"태영건설·포스코건설·GS건설, 위드 코로나 시대 맞아 조경 특화에 집중",http://apnews.kr/View.aspx?No=2020318,AP신문
[기획] 절망·좌절 느끼는 코로나블랙···“일상생활 리듬 유지해야”,https://www.kgnews.co.kr/news/article.html?no=661740,경기신문
코로나19 우울증 20~30대 여성 가장 많아,http://www.whosaeng.com/125352,후생신보
코로나 블루·경제 충격 ...극단 선택 크게 늘었다,https://www.sedaily.com/NewsView/22Q5T8POIB,서울경제언론사 선정
"2030여성, 코로나19 속 우울증 가장 심해",http://www.k-health.com/news/articleView.html?idxno=52697,헬스경향
"코로나 우울증과 직장 스트레스, 정신과 상담 필요",http://www.hemophilia.co.kr/news/articleView.html?idxno=18032,헤모필리아라이프
"태영건설·포스코건설·GS건설, 위드 코로나 시대 맞아 조경 특화에 집중",http://apnews.kr/View.aspx?No=2020318,AP신문
[기획] 절망·좌절 느끼는 코로나블랙···“일상생활 리듬 유지해야”,https://www.kgnews.co.kr/news/article.html?no=661740,경기신문
코로나19 우울증 20~30대 여성 가장 많아,http://www.whosaeng.com/125352,후생신보
코로나 블루·경제 충격 ...극단 선택 크게 늘었다,https://www.sedaily.com/NewsView/22Q5T8POIB,서울경제언론사 선정
"코로나 시대, 슬기로운 정신 건강법",http://woman.chosun.com/client/news/viw.asp?cate=C06&mcate=M1005&nNewsNumb=20210879043,여성조선
"전남 함평군, “코로나 블루 굿바이”…반려식물로 심리 방역",https://daily.hankooki.com/lpage/society/202108/dh20210830104443148510.htm?s_ref=nv,데일리한국
"대구시, '코로나19 우울증 극복'…UCC 공모전 개최",https://ilyo.co.kr/?ac=article_view&entry_id=395396,일요신문
충주 노인 300명 '추억 장바구니'…코로나블루 극복,https://www.ccdailynews.com/news/articleView.html?idxno=2078684,충청일보
"""우울증·코로나로…"" 자녀살해 시도한 40대母, 2심도 징역형",http://news.mt.co.kr/mtview.php?no=2021033109583128508,머니투데이
"2030 여성, '코로나 우울증'으로 병원 가장 많이 찾아",http://www.rapportian.com/news/articleView.html?idxno=132264,라포르시안
1시간 일찍 일어나면 우울증 위험 23% '뚝',https://www.hankyung.com/it/article/2021060462551,한국경제언론사 선정
[게시판] 남아공 한인회 '코로나 온라인 의료설명회' 열어,http://yna.kr/AKR20210827148100099?did=1195m,연합뉴스
"˝광주지역 청년 49.7%, 코로나 블루 증상˝",http://www.cmbkj.co.kr/ab-991-22304,CMB광주방송
"코로나 생존자들...우울증, 치매 등 후유증 가능성 높아",http://www.fnnews.com/news/202104071522227399,파이낸셜뉴스언론사 선정
"재외국민의 코로나19 불안 해소 도움…인하대병원, 남아공 한인 대상 ‘비대면...",http://digitalchosun.dizzo.com/site/data/html_dir/2021/08/31/2021083180155.html,디지틀조선일보
[이슈&스토리] 다시 닫힌 교문… '코로나 블루' 직면한 미래세대,http://www.kyeongin.com/main/view.php?key=20210826010004947,경인일보
"우울증, 정확한 진단 및 치료 상담 중요해",http://www.businesskorea.co.kr/news/articleView.html?idxno=68152,비지니스코리아
"서천군, 코로나 우울증 '숲속 힐링요가'로 치유해요",http://www.jeonmae.co.kr/news/articleView.html?idxno=840737,전국매일신문
"우울증, 정확한 진단 및 치료 상담 중요해",http://www.businesskorea.co.kr/news/articleView.html?idxno=68152,비지니스코리아
"서천군, 코로나 우울증 '숲속 힐링요가'로 치유해요",http://www.jeonmae.co.kr/news/articleView.html?idxno=840737,전국매일신문
뉴질랜드 이민자들···코로나19 우울증 극복 도와요,https://www.ktv.go.kr/content/view?content_id=620857,KTV국민방송
"일본 청소년 20%, 코로나로 우울증 경향 보여",http://news.ebs.co.kr/ebsnews/allView/20464795/N,EBS
코로나19 기간 우울증으로 2030 여성들이 가장 많이 병원을 찾았다,http://www.gukjenews.com/news/articleView.html?idxno=2177508,국제뉴스
광주 청년 2명 중 1명 코로나 블루…4명 중 1명은 실직 경험,https://www.nocutnews.co.kr/news/5613761,노컷뉴스
"신현영 의원 ""2030 여성, 코로나 우울증 취약...병원행 최다""",http://www.doctorsnews.co.kr/news/articleView.html?idxno=138554,의협신문
"코로나블루로 '우울증' 환자 증가, 증상과 치료방법은?",http://www.rapportian.com/news/articleView.html?idxno=132254,라포르시안
"[종합] ‘코로나 번아웃’ 폭발한 8만 보건의료인, 다음 달 2일 총파업 강행하...",http://www.ajunews.com/view/20210824140757340,아주경제
[칼럼]위드 코로나가 가능하려면,https://www.nocutnews.co.kr/news/5612659,노컷뉴스
"신현영 의원 “코로나19 우울증, 2030 여성 가장 많이 병원 찾아”",http://sports.khan.co.kr/news/sk_index.html?art_id=202103092156003&sec_id=561801&pt=nv,스포츠경향
"코로나블루로 '우울증' 환자 증가, 증상과 치료방법은?",http://www.rapportian.com/news/articleView.html?idxno=132254,라포르시안
"[종합] ‘코로나 번아웃’ 폭발한 8만 보건의료인, 다음 달 2일 총파업 강행하...",http://www.ajunews.com/view/20210824140757340,아주경제
[칼럼]위드 코로나가 가능하려면,https://www.nocutnews.co.kr/news/5612659,노컷뉴스
[천지포토] 코로나 우울증 잊게 하는 장미향,http://www.newscj.com/news/articleView.html?idxno=863010,천지일보
[라썸 자영업 리포트] 코로나19로 변한 소비트렌드 TOP 4,https://www.sedaily.com/NewsView/22QATZJFW9,서울경제
[D:인터뷰] 원진아의 즐거운 도전,https://www.dailian.co.kr/news/view/1068940/?sc=Naver,데일리안
우울증부터 코로나19까지‥'장내미생물' 무궁무진한 능력은,http://medipana.com/news/news_viewer.asp?NewsNum=271771&MainKind=A&NewsKind=5&vCount=12&vKind=1,메디파나뉴스
늘어난 자살 상담…자살예방 상담 인원 80명으로 늘린다,http://news.mt.co.kr/mtview.php?no=2021123016594982678,머니투데이
"우울증 호소하는 코로나19 전사들…경기도, 심리지원 시작",http://www.docdocdoc.co.kr/news/articleView.html?idxno=2009196,청년의사
울산시 코로나 우울증 해소 '마음 안심 버스' 운영,http://www.fnnews.com/news/202104070805049828,파이낸셜뉴스
'코로나 우울증' 빠진 청년에 '20만 원 상담 바우처' 지원,https://www.ytn.co.kr/_ln/0103_202104071000014150,YTN
"알서포트, 서울시 주요 보건소에 '리모트미팅' 공급",http://www.edaily.co.kr/news/newspath.asp?newsid=02738806629280816,이데일리
"[마음의 병, 우울증] 더 이상 속앓이 말고 ‘우울의 굴레’ 벗어요",http://www.knnews.co.kr/news/articleView.php?idxno=1351322,경남신문
"경산시, 코로나 우울증 주기적 검사·상담 실시",http://www.gukjenews.com/news/articleView.html?idxno=2224271,국제뉴스
[핫플레이스 235] 예산 곤충생태관·산림휴양으로 '코로나우울증' 굿바이,http://www.jeonmae.co.kr/news/articleView.html?idxno=840064,전국매일신문
미셸 오바마 우울증 고백…“지난해 코로나 블루 앓아”,http://www.munhwa.com/news/view.html?no=20210311MW163345120691,문화일보
코로나19 블루 제주 안심관광지서 치유한다,https://www.nocutnews.co.kr/news/5610821,노컷뉴스
"코로나19로 국민 절반은 우울·불안 경험…""수면 질 악화가 가장 큰 원인""",http://www.medigatenews.com/news/1787876896,메디게이트뉴스
2030 ‘코로나 우울증’… 60대보다 2배 높아 [뉴스 투데이],http://www.segye.com/content/html/2021/05/06/20210506516488.html?OutUrl=naver,세계일보언론사 선정
"""2030 위험하다""...코로나 우울증 2배 급증",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202105060148&t=NN,한국경제TV
올해 국민이 뽑은 '인생 위기 1위'는?,https://hankookilbo.com/News/Read/A2021122921400005595?did=NA,한국일보
코로나19가 쏘아 올린 공 온라인 유통 플랫폼으로 재편,http://www.hortitimes.com/news/articleView.html?idxno=28372,월간원예
"“극단적 선택 위험 동반하는 우울증, 신속하고 재발률 낮은 치료로 생명 구해...",http://www.kukinews.com/newsView/kuk202105100249,쿠키뉴스
[코로나 블루 비상] 코로나19 장기화로 '우울증' 증가,http://www.ajunews.com/view/20210218033331519,아주경제
"코로나19 위기 극복 건강관리, 많이 움직이자",https://www.idaegu.co.kr/news/articleView.html?idxno=355877,대구신문
"허태정 대전시장, 코로나19 우울 심리지원 관계자와 소통",http://www.newscj.com/news/articleView.html?idxno=891208,천지일보
'코로나 갈등' 신고 급증에...우울증 경찰관 역대 최다,https://www.sedaily.com/NewsView/22IN7QDYC0,서울경제언론사 선정
"[이수현의 ‘보험, 아는 만큼 보인다’ <60>]2022년에는 코로나19를 품어버리...",http://www.insnews.co.kr/design_php/news_view.php?num=67971&firstsec=5&secondsec=53,한국보험신문
새 옷 입고 코로나블루 극복…생활용품 리뉴얼 바람,http://www.newsis.com/view/?id=NISX20210825_0001559839&cID=13001&pID=13000,뉴시스언론사 선정
코로나 우울증? ‘스트라이크로 날려요’,https://news.kbs.co.kr/news/view.do?ncd=5176266&ref=A,KBS
"[의정칼럼]코로나로부터 해방되는 날, '대한민국 만세'를 외치고 싶다",http://www.gnnews.co.kr/news/articleView.html?idxno=480958,경남일보
"옥천군, 코로나19 우울증 치료 관리비 지원",http://www.chungnamilbo.co.kr/news/articleView.html?idxno=586388,충남일보
"[올림픽] 왕년의 '수영 황제' 펠프스 ""코로나19 속 올림픽 감동""",http://yna.kr/AKR20210725057300007?did=1195m,연합뉴스
"장수군, 코로나 블루 극복 '내 나무 심고, 가꾸기'",http://www.jeollailbo.com/news/articleView.html?idxno=633164,전라일보
겨울에는 더 먹어…이럴 때 좋은 식품 4,https://kormedi.com/?p=1373303,코메디닷컴언론사 선정
도서관 프로그램으로 코로나 우울증 극복,http://www.naeil.com/news_view/?id_art=380572,내일신문
[건강한 삶] 치매_우울증 예방하려면,http://www.incheonilbo.com/news/articleView.html?idxno=1094623,인천일보
코로나 블루 심화?...늘어나는 '2030 은둔형 외톨이',https://hankookilbo.com/News/Read/A2021081316000005046?did=NA,한국일보언론사 선정
제주 코로나 19 우울증 예방 찾아 가는 안심버스 운영,https://www.seoul.co.kr/news/newsView.php?id=20210326500076&wlog_tag3=naver,서울신문
제주 코로나 19 우울증 예방 찾아 가는 안심버스 운영,https://www.seoul.co.kr/news/newsView.php?id=20210326500076&wlog_tag3=naver,서울신문
"양천구, 코로나 극복 '마음건강 검진·상담 지원'",http://www.shinailbo.co.kr/news/articleView.html?idxno=1449739,신아일보
"코로나로 불면증 증가, 숙면에 타트체리 도움",http://www.ikunkang.com/news/articleView.html?idxno=34212,건강다이제스트
'코로나 우울증' 대처 위해 자살예방상담 강화,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002740956&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,오마이뉴스
"코로나 블루, 우울증 치료 지원으로 극복",https://www.inews365.com/news/article.html?no=655498,충북일보
"서울시교육청, 학생 정신건강 상시 진단...“코로나 우울증 등 조기 발견”",https://biz.chosun.com/topics/topics_social/2021/05/04/L6BYGLRGMZHIHLXTGDVVY2UGWQ/?utm_source=naver&utm_medium=original&utm_campaign=biz,조선비즈
"장수군, 코로나 블루 극복 프로그램 운영",http://www.newsmaker.or.kr/news/articleView.html?idxno=120321,뉴스메이커
"코로나블루 이겨내자… 인천시, 마음건강 관리·회복 온라인으로 지원",http://www.segye.com/content/html/2021/08/13/20210813510752.html?OutUrl=naver,세계일보
"""코로나 우울증이 더 답답…제일 먼저 맞고 싶었어요""",https://news.jtbc.joins.com/article/article.aspx?news_id=NB11994224,JTBC언론사 선정
코로나19 걸리면 우울? 염증과 우울증 상관관계 비밀 풀렸다,https://hankookilbo.com/News/Read/A2021020713030003838?did=NA,한국일보
"""코로나 우울증이 더 답답…제일 먼저 맞고 싶었어요""",https://news.jtbc.joins.com/article/article.aspx?news_id=NB11994224,JTBC언론사 선정
코로나19 걸리면 우울? 염증과 우울증 상관관계 비밀 풀렸다,https://hankookilbo.com/News/Read/A2021020713030003838?did=NA,한국일보
"'내 나무 심고, 열매도 나눠요' 장수군, 코로나 블루 극복 프로그램 운영",http://www.domin.co.kr/news/articleView.html?idxno=1348384,전북도민일보
"[TJB 리포트] 계속되는 코로나19, 한계 이른 방역 일선",http://www.tjb.co.kr/sub0301/bodo/view/id/51457,TJB 대전방송
"금융권 ""코로나 블루 극복하자""",http://newsclaim.co.kr/View.aspx?No=1995789,뉴스클레임
[행복호르몬을 올리자] 코로나 우울증 잡는 '세로토닌',http://www.naeil.com/news_view/?id_art=377392,내일신문
코로나의 역설...우울증 늘었지만 '극단적 선택' 줄어,https://www.sedaily.com/NewsView/22JR7CZOW4,서울경제
"대구시 ""봄철 우울증·코로나 블루… 힘들 땐 전화하세요""",http://www.idaegu.co.kr/news/articleView.html?idxno=343511,대구신문
[전문가 기고] '코로나 블루' 방역하기,http://www.seoulfn.com/news/articleView.html?idxno=427230,서울파이낸스
[지자체 오늘] 강진군 청송군 평창군,http://www.queen.co.kr/news/articleView.html?idxno=370925,Queen
"[속보] 5일 0시 기준, 강서구 6명-양천구 6명-마포구 11명 확진...코로나 우울...",http://www.kdfnews.com/news/articleView.html?idxno=74374,한국면세뉴스
2021년 국민이 뽑은 '인생 위기' 1위는?,https://health.chosun.com/site/data/html_dir/2021/12/29/2021122900806.html,헬스조선
"코로나 블루 해결책 '디지털치료제'?…""시장진입 확보부터""",http://medipana.com/news/news_viewer.asp?NewsNum=280463&MainKind=A&NewsKind=5&vCount=12&vKind=1,메디파나뉴스
